row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,12000,240.12,1800.9,1.6,2881,135g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,15000,345.28,2589.6,1.5,3884,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,20000,451.46,3385.95,1.5,5079,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,50,19.63,147.225,1.6,236,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,100,28.32,212.4,1.6,340,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,250,35.12,263.4,1.6,421,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,500,41.43,310.725,1.6,497,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,1000,53.75,403.125,1.6,645,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,1500,68.69,515.175,1.6,824,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,2000,76.43,573.225,1.6,917,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,2500,84.72,635.4,1.6,1017,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,3000,91.95,689.625,1.6,1103,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,4000,108.3,812.25,1.6,1300,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,5000,124.67,935.025,1.6,1496,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,6000,146.89,1101.675,1.6,1763,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,7000,167.92,1259.4,1.6,2015,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,8000,189.17,1418.775,1.6,2270,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,9000,210.03,1575.225,1.6,2520,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,10000,231.3,1734.75,1.6,2776,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,12000,231.3,1734.75,1.6,2776,135g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,15000,343.67,2577.525,1.5,3866,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,20000,445.92,3344.4,1.5,5017,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,50,24.44,183.3,1.6,293,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,100,35.14,263.55,1.6,422,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,250,42.22,316.65,1.6,507,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,500,52.02,390.15,1.6,624,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,1000,70.01,525.075,1.6,840,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,1500,90.08,675.6,1.6,1081,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,2000,100.71,755.325,1.6,1209,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,2500,110.94,832.05,1.6,1331,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,3000,126.48,948.6,1.6,1518,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,4000,158.1,1185.75,1.6,1897,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,5000,190.1,1425.75,1.6,2281,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,6000,222.52,1668.9,1.6,2670,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,7000,255.28,1914.6,1.6,3063,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,8000,287.19,2153.925,1.5,3231,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,9000,319.87,2399.025,1.5,3599,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,10000,352.88,2646.6,1.5,3970,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,12000,352.88,2646.6,1.5,3970,170g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,15000,512.68,3845.1,1.5,5768,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,20000,670.44,5028.3,1.4,7040,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,50,23.14,173.55,1.6,278,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,100,33.4,250.5,1.6,401,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,250,41.17,308.775,1.6,494,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,500,55.05,412.875,1.6,661,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,1000,65.09,488.175,1.6,781,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,1500,84.12,630.9,1.6,1009,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,2000,94.3,707.25,1.6,1132,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,2500,103.34,775.05,1.6,1240,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,3000,116.33,872.475,1.6,1396,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,4000,141.76,1063.2,1.6,1701,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,5000,167.32,1254.9,1.6,2008,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Matt,,,,6000,194.76,1460.7,1.6,2337,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
