row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,M65,135g hochwertiger Qualitätsdruck,Gloss,,,,5000,215.4,1615.5,1.6,2585,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Gloss,,,,6000,250.53,1878.975,1.6,3006,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Gloss,,,,7000,284.67,2135.025,1.5,3203,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Gloss,,,,8000,316.87,2376.525,1.5,3565,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Gloss,,,,9000,349.06,2617.95,1.5,3927,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Gloss,,,,10000,383.73,2877.975,1.5,4317,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Gloss,,,,12000,383.73,2877.975,1.5,4317,135g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Gloss,,,,15000,580.09,4350.675,1.5,6526,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Gloss,,,,20000,748.43,5613.225,1.4,7859,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,50,27.35,205.125,1.6,328,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
