format,print_mode,material,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
A6 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",2000,412.04,3090.3,1.5,4635,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",2500,444.15,3331.125,1.5,4997,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",3000,630.23,4726.725,1.5,7090,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",4000,692.24,5191.8,1.4,7269,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",50,31.57,236.775,1.6,379,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",75,35.6,267,1.6,427,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",100,39.97,299.775,1.6,480,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",150,48.04,360.3,1.6,576,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",200,56.47,423.525,1.6,678,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",250,66.93,501.975,1.6,803,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",500,109.61,822.075,1.6,1315,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",750,152.28,1142.1,1.6,1827,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",1000,195.32,1464.9,1.6,2344,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",1500,391.12,2933.4,1.5,4400,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",2000,415.54,3116.55,1.5,4675,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",2500,439.98,3299.85,1.5,4950,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",3000,613.49,4601.175,1.5,6902,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",4000,671.32,5034.9,1.4,7049,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",50,29.5,221.25,1.6,354,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",75,33.08,248.1,1.6,397,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",100,36.96,277.2,1.6,444,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",150,44.1,330.75,1.6,529,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",200,51.55,386.625,1.6,619,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",250,59.01,442.575,1.6,708,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",500,95.65,717.375,1.6,1148,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",750,132.3,992.25,1.6,1588,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",1000,153.98,1154.85,1.6,1848,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",1500,232.82,1746.15,1.6,2794,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",2000,252.49,1893.675,1.6,3030,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",2500,272.16,2041.2,1.5,3062,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",3000,386.16,2896.2,1.5,4344,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
A6 salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",4000,424.15,3181.125,1.5,4772,https://www.wir-machen-druck.de/mappe-fuer-din-a6-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",50,32.17,241.275,1.6,386,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",75,36.36,272.7,1.6,436,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",100,40.33,302.475,1.6,484,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",150,48.47,363.525,1.6,582,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",200,56.62,424.65,1.6,679,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",250,66.81,501.075,1.6,802,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",500,108.85,816.375,1.6,1306,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",750,150.87,1131.525,1.6,1810,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",1000,192.9,1446.75,1.6,2315,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",1500,342.47,2568.525,1.5,3853,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",2000,371.65,2787.375,1.5,4181,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",2500,400.85,3006.375,1.5,4510,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",3000,573.84,4303.8,1.5,6456,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",4000,631.51,4736.325,1.5,7104,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",5000,689.17,5168.775,1.4,7236,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",50,33.6,252,1.6,403,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",75,38.2,286.5,1.6,458,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",100,42.56,319.2,1.6,511,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",150,51.54,386.55,1.6,618,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",200,60.5,453.75,1.6,726,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",250,71.55,536.625,1.6,859,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",500,117.73,882.975,1.6,1413,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",750,163.93,1229.475,1.6,1967,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",1000,210.11,1575.825,1.6,2521,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",1500,483.06,3622.95,1.5,5434,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",2000,524.25,3931.875,1.5,5898,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",2500,565.42,4240.65,1.5,6361,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",3000,809.44,6070.8,1.4,8499,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",4000,890.79,6680.925,1.4,9353,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",5000,972.11,7290.825,1.4,10207,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",50,31.88,239.1,1.6,383,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",75,36.37,272.775,1.6,436,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",100,40.6,304.5,1.6,487,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",150,49.33,369.975,1.6,592,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",200,58.05,435.375,1.6,697,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",250,68.91,516.825,1.6,827,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",500,113.9,854.25,1.6,1367,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",750,158.9,1191.75,1.6,1907,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",1000,203.9,1529.25,1.6,2447,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",1500,480.56,3604.2,1.5,5406,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",2000,520.35,3902.625,1.5,5854,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",2500,560.13,4200.975,1.5,6301,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",3000,787.91,5909.325,1.4,8273,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",4000,863.83,6478.725,1.4,9070,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",5000,939.75,7048.125,1.4,9867,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",50,29.53,221.475,1.6,354,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",75,33.38,250.35,1.6,401,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",100,37.02,277.65,1.6,444,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",150,44.49,333.675,1.6,534,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",200,51.98,389.85,1.6,624,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",250,59.46,445.95,1.6,714,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",500,96.87,726.525,1.6,1162,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",750,134.27,1007.025,1.6,1611,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",1000,171.68,1287.6,1.6,2060,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",1500,295.99,2219.925,1.5,3330,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",2000,321.21,2409.075,1.5,3614,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",2500,346.45,2598.375,1.5,3898,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",3000,495.96,3719.7,1.5,5580,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",4000,545.81,4093.575,1.5,6140,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",5000,595.65,4467.375,1.5,6701,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",50,33.4,250.5,1.6,401,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",75,38.72,290.4,1.6,465,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",100,43.72,327.9,1.6,525,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",150,54.02,405.15,1.6,648,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",200,64.33,482.475,1.6,772,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",250,77.08,578.1,1.6,925,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",500,130.32,977.4,1.6,1564,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",750,183.56,1376.7,1.6,2203,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",1000,234.52,1758.9,1.6,2814,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",1500,369.64,2772.3,1.5,4158,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",2000,401.57,3011.775,1.5,4518,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",2500,433.48,3251.1,1.5,4877,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",3000,621.38,4660.35,1.5,6991,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",4000,684.02,5130.15,1.4,7182,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",50,36.23,271.725,1.6,435,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",75,42.21,316.575,1.6,507,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",100,47.84,358.8,1.6,574,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",150,59.45,445.875,1.6,713,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",200,71.05,532.875,1.6,853,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",250,85.13,638.475,1.6,1022,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
