row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,500,71.71,537.825,1.6,861,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,1000,95.8,718.5,1.6,1150,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,1500,133.38,1000.35,1.6,1601,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,2000,151.77,1138.275,1.6,1821,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,2500,170.49,1278.675,1.6,2046,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,3000,194.92,1461.9,1.6,2339,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,4000,245,1837.5,1.6,2940,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,5000,295.2,2214,1.5,3321,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,6000,347.11,2603.325,1.5,3905,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,7000,397.83,2983.725,1.5,4476,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,8000,449.29,3369.675,1.5,5055,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,9000,501.12,3758.4,1.5,5638,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,10000,552.46,4143.45,1.5,6215,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,12000,552.46,4143.45,1.5,6215,135g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
