row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,1000,35.63,267.225,1.6,428,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,1500,46.73,350.475,1.6,561,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,2000,52.45,393.375,1.6,629,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,2500,57.41,430.575,1.6,689,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,3000,64.52,483.9,1.6,774,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,4000,77.49,581.175,1.6,930,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,5000,89.74,673.05,1.6,1077,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,6000,103.78,778.35,1.6,1245,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,7000,117.02,877.65,1.6,1404,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,8000,131.47,986.025,1.6,1578,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
