fold_type,pages,orientation,format,material,surface,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,170g hochwertiger Qualitätsdruck,Matte,10000,272.06,2040.45,1.5,3061,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,170g hochwertiger Qualitätsdruck,Matte,12500,332.59,2494.425,1.5,3742,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,170g hochwertiger Qualitätsdruck,Matte,15000,393.01,2947.575,1.5,4421,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,170g hochwertiger Qualitätsdruck,Matte,20000,522.9,3921.75,1.5,5883,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,50,9.45,70.875,1.6,113,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,100,19.12,143.4,1.6,229,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,250,35.4,265.5,1.6,425,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,500,46.26,346.95,1.6,555,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,750,54.36,407.7,1.6,652,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,1000,58.95,442.125,1.6,707,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,1500,86.76,650.7,1.6,1041,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,2000,96.89,726.675,1.6,1163,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,2500,108.46,813.45,1.6,1302,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,3000,124.7,935.25,1.6,1496,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,4000,158.02,1185.15,1.6,1896,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,5000,191.02,1432.65,1.6,2292,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,6000,225.31,1689.825,1.6,2704,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,7000,260.07,1950.525,1.6,3121,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,8000,293.77,2203.275,1.5,3305,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,9000,327.82,2458.65,1.5,3688,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,10000,361.82,2713.65,1.5,4070,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,12500,449.33,3369.975,1.5,5055,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,15000,536.29,4022.175,1.5,6033,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Glans,20000,704.7,5285.25,1.4,7399,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,50,9.39,70.425,1.6,113,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,100,19.16,143.7,1.6,230,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,250,35.67,267.525,1.6,428,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,500,46.57,349.275,1.6,559,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,750,54.96,412.2,1.6,660,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,1000,58.91,441.825,1.6,707,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,1500,87.3,654.75,1.6,1048,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,2000,97.57,731.775,1.6,1171,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,2500,108.67,815.025,1.6,1304,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,3000,125.14,938.55,1.6,1502,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,4000,159.26,1194.45,1.6,1911,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,5000,192.57,1444.275,1.6,2311,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,6000,226.75,1700.625,1.6,2721,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,7000,260.98,1957.35,1.6,3132,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,8000,295.26,2214.45,1.5,3322,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,9000,329.55,2471.625,1.5,3707,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,10000,363.89,2729.175,1.5,4094,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,12500,451.4,3385.5,1.5,5078,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,15000,539.05,4042.875,1.5,6064,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,250g hochwertiger Qualitätsdruck,Matte,20000,708.87,5316.525,1.4,7443,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,50,23.58,176.85,1.6,283,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,100,24.58,184.35,1.6,295,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,250,29.86,223.95,1.6,358,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,500,37.52,281.4,1.6,450,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,750,43.31,324.825,1.6,520,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,1000,52.66,394.95,1.6,632,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,1500,66.77,500.775,1.6,801,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,2000,74.76,560.7,1.6,897,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,2500,84.3,632.25,1.6,1012,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,3000,94.16,706.2,1.6,1130,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,4000,113.93,854.475,1.6,1367,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,5000,136.17,1021.275,1.6,1634,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,6000,159.8,1198.5,1.6,1918,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,7000,186.16,1396.2,1.6,2234,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,8000,208.03,1560.225,1.6,2496,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,9000,232.33,1742.475,1.6,2788,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,10000,258.15,1936.125,1.6,3098,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,12500,317.59,2381.925,1.5,3573,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,15000,377.47,2831.025,1.5,4247,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,20000,500.05,3750.375,1.5,5626,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,50,38.34,287.55,1.6,460,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,100,45.79,343.425,1.6,549,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,250,60.91,456.825,1.6,731,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,500,71.52,536.4,1.6,858,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,750,86.83,651.225,1.6,1042,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,1000,92.25,691.875,1.6,1107,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,1500,139.12,1043.4,1.6,1669,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,2000,142.71,1070.325,1.6,1713,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,2500,146.33,1097.475,1.6,1756,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,3000,191.79,1438.425,1.6,2301,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,4000,218.45,1638.375,1.6,2621,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,5000,224.72,1685.4,1.6,2697,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,6000,319.07,2393.025,1.5,3590,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,7000,362.82,2721.15,1.5,4082,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,8000,391.63,2937.225,1.5,4406,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,9000,398.9,2991.75,1.5,4488,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,10000,406.16,3046.2,1.5,4569,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,12500,552.06,4140.45,1.5,6211,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,15000,568.26,4261.95,1.5,6393,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Glans,20000,772.36,5792.7,1.4,8110,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,50,38.34,287.55,1.6,460,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,100,45.77,343.275,1.6,549,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,250,60.87,456.525,1.6,730,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,500,71.58,536.85,1.6,859,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,750,86.05,645.375,1.6,1033,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,1000,102.15,766.125,1.6,1226,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,1500,127.62,957.15,1.6,1531,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,2000,140.53,1053.975,1.6,1686,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,2500,153.45,1150.875,1.6,1841,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,3000,170.26,1276.95,1.6,2043,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,4000,205.58,1541.85,1.6,2467,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,5000,240.02,1800.15,1.6,2880,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,6000,278.39,2087.925,1.5,3132,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,7000,315.97,2369.775,1.5,3555,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
