fold_type,side,format,material,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,50,16.29,122.175,1.6,195,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,100,32.89,246.675,1.6,395,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,250,66.79,500.925,1.6,801,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,500,86.04,645.3,1.6,1032,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,750,97.74,733.05,1.6,1173,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,1000,106.85,801.375,1.6,1282,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,1500,157.33,1179.975,1.6,1888,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,2000,180.03,1350.225,1.6,2160,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,2500,202.24,1516.8,1.6,2427,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,3000,227.3,1704.75,1.6,2728,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,4000,281.62,2112.15,1.5,3168,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,5000,335.85,2518.875,1.5,3778,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,6000,381.81,2863.575,1.5,4295,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,7000,429.08,3218.1,1.5,4827,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,8000,476.74,3575.55,1.5,5363,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,9000,525.98,3944.85,1.5,5917,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,10000,571.49,4286.175,1.5,6429,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,12500,686.24,5146.8,1.4,7206,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,15000,802.49,6018.675,1.4,8426,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,20000,1073.86,8053.95,1.4,11276,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,50,17.4,130.5,1.6,209,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,100,35.01,262.575,1.6,420,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,250,88.05,660.375,1.6,1057,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,500,102.55,769.125,1.6,1231,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,750,110.72,830.4,1.6,1329,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,1000,120.03,900.225,1.6,1440,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,1500,194.36,1457.7,1.6,2332,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,2000,217.03,1627.725,1.6,2604,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,2500,236.8,1776,1.6,2842,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,3000,271.45,2035.875,1.5,3054,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,4000,339.88,2549.1,1.5,3824,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,5000,409.81,3073.575,1.5,4610,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,6000,484.12,3630.9,1.5,5446,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,7000,559.78,4198.35,1.5,6298,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,8000,635.05,4762.875,1.5,7144,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,9000,710.21,5326.575,1.4,7457,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,10000,751.71,5637.825,1.4,7893,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,12500,940.38,7052.85,1.4,9874,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,15000,1096.23,8221.725,1.4,11510,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,20000,1434.81,10761.075,1.3,13989,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,50,17.41,130.575,1.6,209,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,100,35.05,262.875,1.6,421,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,250,88.08,660.6,1.6,1057,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,500,102.59,769.425,1.6,1231,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,750,110.6,829.5,1.6,1327,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,1000,120.57,904.275,1.6,1447,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,1500,195.06,1462.95,1.6,2341,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,2000,217.03,1627.725,1.6,2604,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,2500,236.08,1770.6,1.6,2833,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,3000,270.78,2030.85,1.5,3046,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,4000,340.73,2555.475,1.5,3833,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,5000,409.1,3068.25,1.5,4602,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,6000,484.66,3634.95,1.5,5452,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,7000,559.63,4197.225,1.5,6296,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,8000,634.67,4760.025,1.5,7140,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,9000,709.75,5323.125,1.4,7452,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,10000,751.71,5637.825,1.4,7893,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,12500,940.19,7051.425,1.4,9872,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,15000,1095.68,8217.6,1.4,11505,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,20000,1434.81,10761.075,1.3,13989,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,50,55.33,414.975,1.6,664,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,100,85.95,644.625,1.6,1031,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,250,135.27,1014.525,1.6,1623,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,500,194.17,1456.275,1.6,2330,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,750,194.38,1457.85,1.6,2333,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,1000,196.14,1471.05,1.6,2354,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,2500,336.59,2524.425,1.5,3787,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,5000,529.23,3969.225,1.5,5954,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,10000,936.59,7024.425,1.4,9834,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,15000,1390.93,10431.975,1.3,13562,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,20000,1804.58,13534.35,1.3,17595,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,50,55.33,414.975,1.6,664,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,100,85.95,644.625,1.6,1031,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,250,135.27,1014.525,1.6,1623,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,500,194.17,1456.275,1.6,2330,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,750,194.38,1457.85,1.6,2333,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,1000,196.14,1471.05,1.6,2354,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,2500,336.59,2524.425,1.5,3787,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,5000,529.23,3969.225,1.5,5954,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,10000,936.59,7024.425,1.4,9834,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,15000,1390.93,10431.975,1.3,13562,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,20000,1804.58,13534.35,1.3,17595,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,"Offset: 80g Qualitätsdruck auf Offsetpapier (beschreibbar, Inkjet- und Laserdruck geeignet)",50,46.26,346.95,1.6,555,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,"Offset: 80g Qualitätsdruck auf Offsetpapier (beschreibbar, Inkjet- und Laserdruck geeignet)",100,69.62,522.15,1.6,835,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,"Offset: 80g Qualitätsdruck auf Offsetpapier (beschreibbar, Inkjet- und Laserdruck geeignet)",250,91.33,684.975,1.6,1096,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,"Offset: 80g Qualitätsdruck auf Offsetpapier (beschreibbar, Inkjet- und Laserdruck geeignet)",500,106.68,800.1,1.6,1280,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,"Offset: 80g Qualitätsdruck auf Offsetpapier (beschreibbar, Inkjet- und Laserdruck geeignet)",750,107.91,809.325,1.6,1295,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,"Offset: 80g Qualitätsdruck auf Offsetpapier (beschreibbar, Inkjet- und Laserdruck geeignet)",1000,115.33,864.975,1.6,1384,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,"Offset: 80g Qualitätsdruck auf Offsetpapier (beschreibbar, Inkjet- und Laserdruck geeignet)",2500,191.11,1433.325,1.6,2293,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,"Offset: 80g Qualitätsdruck auf Offsetpapier (beschreibbar, Inkjet- und Laserdruck geeignet)",5000,293.4,2200.5,1.5,3301,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,"Offset: 80g Qualitätsdruck auf Offsetpapier (beschreibbar, Inkjet- und Laserdruck geeignet)",10000,518.69,3890.175,1.5,5835,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,"Offset: 80g Qualitätsdruck auf Offsetpapier (beschreibbar, Inkjet- und Laserdruck geeignet)",15000,712.62,5344.65,1.4,7483,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,"Offset: 80g Qualitätsdruck auf Offsetpapier (beschreibbar, Inkjet- und Laserdruck geeignet)",20000,924.42,6933.15,1.4,9706,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,50,60.43,453.225,1.6,725,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,100,99.26,744.45,1.6,1191,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,250,128.85,966.375,1.6,1546,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,500,145.62,1092.15,1.6,1747,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,750,163.16,1223.7,1.6,1958,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,1000,180.48,1353.6,1.6,2166,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,1500,233.87,1754.025,1.6,2806,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,2000,274.47,2058.525,1.5,3088,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,2500,311.78,2338.35,1.5,3508,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,3000,376.48,2823.6,1.5,4235,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,4000,433.63,3252.225,1.5,4878,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,5000,492.17,3691.275,1.5,5537,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,6000,562.7,4220.25,1.5,6330,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,7000,633.34,4750.05,1.5,7125,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,8000,703.85,5278.875,1.4,7390,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,9000,774.31,5807.325,1.4,8130,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,10000,844.98,6337.35,1.4,8872,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,12500,1035.96,7769.7,1.4,10878,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,15000,1228.25,9211.875,1.4,12897,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,10 sider,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,20000,1614.49,12108.675,1.3,15741,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-zickzackfalz-10seitig.html
zigzag falset,3 fløjet (6 sider),10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck glänzend,50,30.37,227.775,1.6,364,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-zickzackfalz-6seitig.html
zigzag falset,3 fløjet (6 sider),10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck glänzend,100,36.71,275.325,1.6,441,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-zickzackfalz-6seitig.html
