fold_type,side,format,material,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
Folder midterfalset,4 sider,DIN A4,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,9000,855.28,6414.6,1.4,8980,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A4,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,10000,863.64,6477.3,1.4,9068,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A4,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,12500,1140.98,8557.35,1.4,11980,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A4,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,15000,1254.54,9409.05,1.4,13173,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A4,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,20000,1604.01,12030.075,1.3,15639,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,50,29.76,223.2,1.6,357,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,100,37.71,282.825,1.6,453,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,250,47.7,357.75,1.6,572,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,500,54.46,408.45,1.6,654,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,750,55.14,413.55,1.6,662,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,1000,55.81,418.575,1.6,670,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,1500,84.72,635.4,1.6,1017,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,2000,94.92,711.9,1.6,1139,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,2500,98.91,741.825,1.6,1187,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,3000,112.39,842.925,1.6,1349,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,4000,138.34,1037.55,1.6,1660,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,5000,164.39,1232.925,1.6,1973,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,6000,190.78,1430.85,1.6,2289,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,7000,216.3,1622.25,1.6,2596,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,8000,242.54,1819.05,1.6,2910,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,9000,269.03,2017.725,1.5,3027,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,10000,288.6,2164.5,1.5,3247,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,12500,364.63,2734.725,1.5,4102,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,15000,410.99,3082.425,1.5,4624,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck glänzend,20000,531.89,3989.175,1.5,5984,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,50,29.76,223.2,1.6,357,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,100,35.83,268.725,1.6,430,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,250,44.67,335.025,1.6,536,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,500,54.39,407.925,1.6,653,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,750,54.81,411.075,1.6,658,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,1000,55.23,414.225,1.6,663,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,1500,84.93,636.975,1.6,1019,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,2000,94.28,707.1,1.6,1131,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,2500,99.09,743.175,1.6,1189,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,3000,112.21,841.575,1.6,1347,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,4000,138.59,1039.425,1.6,1663,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,5000,164.74,1235.55,1.6,1977,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,6000,190.7,1430.25,1.6,2288,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,7000,216.84,1626.3,1.6,2602,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,8000,242.48,1818.6,1.6,2910,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,9000,269.1,2018.25,1.5,3027,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,10000,295.05,2212.875,1.5,3319,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,12500,364.72,2735.4,1.5,4103,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,15000,433.29,3249.675,1.5,4875,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,115g hochwertiger Qualitätsdruck matt,20000,573.2,4299,1.5,6449,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,50,21.09,158.175,1.6,253,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,100,29.99,224.925,1.6,360,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,250,41.79,313.425,1.6,501,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,500,50.41,378.075,1.6,605,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,750,53.06,397.95,1.6,637,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,1000,55.72,417.9,1.6,669,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,1500,66.93,501.975,1.6,803,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,2000,75.27,564.525,1.6,903,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,2500,83.81,628.575,1.6,1006,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,3000,94.85,711.375,1.6,1138,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,4000,117.15,878.625,1.6,1406,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,5000,140.26,1051.95,1.6,1683,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,6000,160.49,1203.675,1.6,1926,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,7000,179.81,1348.575,1.6,2158,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,8000,200.63,1504.725,1.6,2408,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,9000,220.64,1654.8,1.6,2648,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,10000,240.12,1800.9,1.6,2881,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,12500,292.49,2193.675,1.5,3291,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,15000,345.28,2589.6,1.5,3884,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck glänzend,20000,451.46,3385.95,1.5,5079,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,50,19.63,147.225,1.6,236,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,100,28.32,212.4,1.6,340,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,250,35.12,263.4,1.6,421,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,500,41.43,310.725,1.6,497,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,750,46.79,350.925,1.6,561,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,1000,53.75,403.125,1.6,645,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,1500,68.69,515.175,1.6,824,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,2000,76.43,573.225,1.6,917,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,2500,84.72,635.4,1.6,1017,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,3000,91.95,689.625,1.6,1103,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,4000,108.3,812.25,1.6,1300,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,5000,124.67,935.025,1.6,1496,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,6000,146.89,1101.675,1.6,1763,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,7000,167.92,1259.4,1.6,2015,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,8000,189.17,1418.775,1.6,2270,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,9000,210.03,1575.225,1.6,2520,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,10000,231.3,1734.75,1.6,2776,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,12500,287.58,2156.85,1.5,3235,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,15000,343.67,2577.525,1.5,3866,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,135g hochwertiger Qualitätsdruck matt,20000,445.92,3344.4,1.5,5017,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,50,24.44,183.3,1.6,293,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,100,35.14,263.55,1.6,422,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,250,42.22,316.65,1.6,507,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,500,52.02,390.15,1.6,624,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,750,59.8,448.5,1.6,718,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,1000,70.01,525.075,1.6,840,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,1500,90.08,675.6,1.6,1081,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,2000,100.71,755.325,1.6,1209,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,2500,110.94,832.05,1.6,1331,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,3000,126.48,948.6,1.6,1518,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,4000,158.1,1185.75,1.6,1897,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,5000,190.1,1425.75,1.6,2281,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,6000,222.52,1668.9,1.6,2670,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,7000,255.28,1914.6,1.6,3063,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,8000,287.19,2153.925,1.5,3231,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,9000,319.87,2399.025,1.5,3599,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,10000,352.88,2646.6,1.5,3970,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,12500,435.84,3268.8,1.5,4903,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,15000,512.68,3845.1,1.5,5768,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck glänzend,20000,670.44,5028.3,1.4,7040,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,50,23.14,173.55,1.6,278,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,100,33.4,250.5,1.6,401,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,250,41.17,308.775,1.6,494,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,500,55.05,412.875,1.6,661,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,750,58.71,440.325,1.6,705,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,1000,65.09,488.175,1.6,781,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,1500,84.12,630.9,1.6,1009,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,2000,94.3,707.25,1.6,1132,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,2500,103.34,775.05,1.6,1240,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,3000,116.33,872.475,1.6,1396,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,4000,141.76,1063.2,1.6,1701,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,5000,167.32,1254.9,1.6,2008,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,6000,194.76,1460.7,1.6,2337,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,7000,223.25,1674.375,1.6,2679,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,8000,251.36,1885.2,1.6,3016,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A5,170g hochwertiger Qualitätsdruck matt,9000,279.4,2095.5,1.5,3143,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
